Calories,Gender,Age,Weight,Heart_Rate,Body_Temp,Temp_Stress,Weight_Duration,Stress_Effort
14.0,0,34,76.0,89.0,38.7,3444.3,304.0,1226170.8
191.0,1,34,52.0,113.0,40.7,4599.1,1404.0,14031854.1
132.0,0,77,94.0,98.0,40.5,3969.0,1692.0,7001316.0
105.0,0,32,81.0,102.0,40.4,4120.8,1539.0,7986110.4
80.0,1,37,60.0,91.0,40.7,3703.7,1020.0,5729623.9
32.0,0,32,83.0,92.0,39.1,3597.2,664.0,2647539.2
63.0,0,42,105.0,91.0,40.2,3658.2,1365.0,4327650.6
155.0,1,71,63.0,100.0,40.7,4070.0,1575.0,10175000.0
24.0,0,26,101.0,87.0,39.3,3419.1,707.0,2082231.9
17.0,1,47,67.0,87.0,38.6,3358.2,268.0,1168653.6
116.0,0,21,74.0,105.0,40.4,4242.0,1628.0,9799020.0
14.0,0,74,87.0,74.0,38.9,2878.6,348.0,852065.6
165.0,0,39,76.0,106.0,40.4,4282.4,1976.0,11802294.4
115.0,0,35,94.0,105.0,40.5,4252.5,1692.0,8037225.0
56.0,1,63,61.0,91.0,40.4,3676.4,671.0,3680076.4
103.0,0,51,88.0,101.0,40.0,4040.0,1408.0,6528640.0
176.0,1,49,70.0,110.0,40.7,4477.0,1820.0,12804220.0
40.0,0,71,89.0,96.0,39.2,3763.2,534.0,2167603.2
12.0,0,20,73.0,84.0,39.4,3309.6,438.0,1668038.4
40.0,0,27,104.0,90.0,39.6,3564.0,1040.0,3207600.0
27.0,0,56,96.0,86.0,39.6,3405.6,576.0,1757289.6
44.0,0,36,94.0,89.0,39.5,3515.5,1034.0,3441674.5
137.0,1,27,66.0,103.0,40.8,4202.4,1584.0,10388332.8
7.0,0,28,88.0,77.0,38.5,2964.5,352.0,913066.0
160.0,1,49,62.0,101.0,40.6,4100.6,1674.0,11182336.2
90.0,0,45,91.0,95.0,40.4,3838.0,1547.0,6198370.0
31.0,0,26,90.0,87.0,39.6,3445.2,900.0,2997324.0
99.0,0,24,77.0,105.0,39.9,4189.5,1386.0,7918155.0
20.0,1,29,55.0,85.0,39.3,3340.5,275.0,1419712.5
193.0,0,52,86.0,104.0,40.3,4191.2,2408.0,12204774.4
26.0,0,47,81.0,89.0,39.6,3524.4,486.0,1882029.6
212.0,1,63,60.0,109.0,40.8,4447.2,1800.0,14542344.0
4.0,1,44,61.0,79.0,37.8,2986.2,61.0,235909.8
191.0,1,43,60.0,110.0,40.9,4499.0,1680.0,13856920.0
108.0,1,63,73.0,95.0,40.3,3828.5,1460.0,7274150.0
7.0,0,59,91.0,80.0,38.3,3064.0,182.0,490240.0
119.0,0,73,100.0,96.0,40.2,3859.2,1700.0,6298214.4
11.0,0,31,72.0,86.0,39.1,3362.6,288.0,1156734.4
21.0,1,76,47.0,88.0,38.9,3423.2,188.0,1204966.4
182.0,0,42,85.0,112.0,40.6,4547.2,2040.0,12222873.6
49.0,1,23,67.0,86.0,39.8,3422.8,871.0,3826690.4
93.0,0,38,101.0,95.0,40.4,3838.0,1818.0,6562980.0
118.0,1,46,60.0,96.0,40.5,3888.0,1320.0,8211456.0
54.0,1,20,55.0,95.0,40.1,3809.5,605.0,3980927.5
70.0,1,30,56.0,98.0,40.0,3920.0,728.0,4994080.0
206.0,0,79,76.0,108.0,40.6,4384.8,1824.0,11365401.6
90.0,1,36,72.0,105.0,40.1,4210.5,1080.0,6631537.5
145.0,0,35,84.0,106.0,40.6,4303.6,1932.0,10492176.8
83.0,1,45,64.0,92.0,40.3,3707.6,1088.0,5798686.4
8.0,1,69,61.0,81.0,38.4,3110.4,122.0,503884.8
113.0,1,63,70.0,97.0,40.6,3938.2,1400.0,7640108.0
38.0,1,65,58.0,87.0,39.3,3419.1,464.0,2379693.6
175.0,1,66,72.0,115.0,40.3,4634.5,1656.0,12258252.5
76.0,0,23,87.0,99.0,40.4,3999.6,1392.0,6335366.4
43.0,1,37,66.0,88.0,39.9,3511.2,660.0,3089856.0
74.0,0,32,110.0,94.0,40.2,3778.8,1650.0,5328108.0
49.0,1,50,52.0,90.0,39.7,3573.0,520.0,3215700.0
87.0,0,46,75.0,94.0,40.3,3788.2,1350.0,6409634.4
122.0,1,45,53.0,97.0,40.5,3928.5,1166.0,8383419.0
10.0,1,64,67.0,90.0,37.9,3411.0,134.0,613980.0
4.0,0,62,89.0,83.0,37.7,3129.1,89.0,259715.3
7.0,1,54,67.0,80.0,38.2,3056.0,134.0,488960.0
13.0,0,47,95.0,80.0,39.1,3128.0,380.0,1000960.0
98.0,0,52,83.0,95.0,40.5,3847.5,1494.0,6579225.0
154.0,0,25,78.0,109.0,40.5,4414.5,1950.0,12029512.5
160.0,1,57,61.0,104.0,40.7,4232.8,1525.0,11005280.0
51.0,0,45,83.0,95.0,39.8,3781.0,830.0,3591950.0
14.0,0,32,89.0,88.0,38.6,3396.8,356.0,1195673.6
120.0,0,21,94.0,105.0,40.3,4231.5,1974.0,9330457.5
207.0,1,62,67.0,113.0,40.7,4599.1,1876.0,14551552.4
43.0,1,36,66.0,93.0,39.6,3682.8,594.0,3082503.6
95.0,1,26,66.0,94.0,40.1,3769.4,1320.0,7086472.0
70.0,1,32,67.0,96.0,39.9,3830.4,938.0,5148057.6
112.0,0,32,93.0,110.0,40.1,4411.0,1488.0,7763360.0
130.0,1,46,63.0,99.0,40.5,4009.5,1449.0,9129631.5
5.0,0,21,85.0,77.0,39.0,3003.0,340.0,924924.0
78.0,0,21,76.0,100.0,39.9,3990.0,1292.0,6783000.0
200.0,0,32,101.0,110.0,40.8,4488.0,2828.0,13823040.0
117.0,1,35,79.0,102.0,40.4,4120.8,1659.0,8826753.6
196.0,1,47,64.0,114.0,40.8,4651.2,1728.0,14316393.6
71.0,1,41,62.0,94.0,40.3,3788.2,868.0,4985271.2
96.0,0,22,97.0,100.0,40.4,4040.0,1843.0,7676000.0
41.0,0,53,89.0,92.0,39.7,3652.4,712.0,2688166.4
45.0,1,67,70.0,86.0,39.8,3422.8,700.0,2943608.0
121.0,0,44,81.0,104.0,40.4,4201.6,1539.0,8302361.6
197.0,1,27,65.0,113.0,41.1,4644.3,1885.0,15219371.1
36.0,1,28,49.0,85.0,39.8,3383.0,441.0,2587995.0
24.0,1,77,61.0,85.0,39.0,3315.0,305.0,1408875.0
8.0,1,20,51.0,85.0,37.9,3221.5,102.0,547655.0
27.0,0,39,87.0,85.0,39.3,3340.5,696.0,2271540.0
206.0,1,36,47.0,112.0,41.2,4614.4,1363.0,14987571.2
188.0,0,39,93.0,106.0,40.7,4314.2,2604.0,12804545.6
17.0,0,72,91.0,80.0,38.9,3112.0,364.0,995840.0
154.0,1,70,66.0,105.0,40.4,4242.0,1518.0,10244430.0
28.0,0,51,82.0,86.0,39.5,3397.0,574.0,2044994.0
68.0,1,25,62.0,92.0,40.1,3689.2,930.0,5091096.0
92.0,1,51,61.0,99.0,40.4,3999.6,976.0,6335366.4
59.0,1,29,65.0,99.0,39.9,3950.1,715.0,4301658.9
57.0,0,30,79.0,90.0,39.9,3591.0,1264.0,5171040.0
133.0,0,22,72.0,104.0,41.0,4264.0,1872.0,11529856.0
54.0,1,60,61.0,86.0,39.9,3431.4,732.0,3541204.8
29.0,1,36,62.0,82.0,39.6,3247.2,496.0,2130163.2
91.0,1,27,68.0,100.0,40.3,4030.0,1156.0,6851000.0
9.0,0,45,77.0,82.0,38.5,3157.0,231.0,776622.0
173.0,0,30,86.0,108.0,41.1,4438.8,2322.0,12943540.8
21.0,1,36,48.0,86.0,38.9,3345.4,240.0,1438522.0
198.0,1,64,66.0,112.0,40.9,4580.8,1782.0,13852339.2
137.0,0,47,85.0,98.0,40.7,3988.6,2040.0,9381187.2
4.0,1,52,65.0,85.0,37.9,3221.5,65.0,273827.5
62.0,1,75,68.0,90.0,40.1,3609.0,816.0,3897720.0
32.0,1,30,64.0,91.0,39.5,3594.5,448.0,2289696.5
68.0,1,67,53.0,90.0,40.3,3627.0,689.0,4243590.0
140.0,1,61,64.0,106.0,40.4,4282.4,1344.0,9532622.4
155.0,0,38,90.0,109.0,40.7,4436.3,1980.0,10638247.4
62.0,1,28,64.0,94.0,39.8,3741.2,832.0,4571746.4
76.0,0,20,72.0,102.0,40.0,4080.0,1152.0,6658560.0
38.0,1,30,68.0,89.0,39.8,3542.2,612.0,2837302.2
68.0,1,63,61.0,92.0,40.1,3689.2,793.0,4412283.2
167.0,1,59,71.0,113.0,40.5,4576.5,1633.0,11894323.5
87.0,1,26,61.0,97.0,40.2,3899.4,1037.0,6430110.6
78.0,1,36,68.0,89.0,40.2,3577.8,1224.0,5731635.6
10.0,1,36,63.0,78.0,38.3,2987.4,189.0,699051.6
29.0,1,58,64.0,90.0,39.1,3519.0,384.0,1900260.0
206.0,0,64,107.0,111.0,40.7,4517.7,2461.0,11533688.1
67.0,0,20,67.0,101.0,40.2,4060.2,1005.0,6151203.0
74.0,0,20,82.0,102.0,40.2,4100.4,1230.0,6273612.0
99.0,0,40,73.0,97.0,40.5,3928.5,1460.0,7621290.0
54.0,1,71,65.0,93.0,39.9,3710.7,650.0,3450951.0
11.0,0,22,85.0,83.0,38.8,3220.4,425.0,1336466.0
28.0,1,70,76.0,88.0,38.7,3405.6,456.0,1798156.8
28.0,1,23,68.0,83.0,39.9,3311.7,544.0,2198968.8
44.0,0,74,76.0,85.0,39.8,3383.0,684.0,2587995.0
66.0,0,62,61.0,90.0,40.2,3618.0,854.0,4558680.0
186.0,1,24,49.0,110.0,40.4,4444.0,1372.0,13687520.0
10.0,0,55,87.0,80.0,38.6,3088.0,261.0,741120.0
152.0,0,64,82.0,94.0,40.9,3844.6,2132.0,9396202.4
33.0,0,46,96.0,95.0,39.4,3743.0,576.0,2133510.0
162.0,1,25,47.0,108.0,40.5,4374.0,1175.0,11809800.0
2.0,1,32,56.0,68.0,38.2,2597.6,56.0,176636.8
60.0,1,52,59.0,96.0,40.1,3849.6,649.0,4065177.6
194.0,1,42,60.0,109.0,40.9,4458.1,1740.0,14092054.1
112.0,1,63,60.0,98.0,40.2,3939.6,1140.0,7335535.2
55.0,0,76,94.0,95.0,39.4,3743.0,752.0,2844680.0
21.0,0,45,87.0,89.0,39.4,3506.6,435.0,1560437.0
46.0,1,66,71.0,92.0,39.9,3670.8,639.0,3039422.4
149.0,0,58,103.0,99.0,40.4,3999.6,2266.0,8711128.8
98.0,1,45,61.0,100.0,40.4,4040.0,1037.0,6868000.0
144.0,1,31,60.0,100.0,40.7,4070.0,1560.0,10582000.0
103.0,1,70,82.0,101.0,40.3,4070.3,1394.0,6988705.1
95.0,1,36,70.0,98.0,40.2,3939.6,1260.0,6949454.4
29.0,0,22,83.0,86.0,40.0,3440.0,913.0,3254240.0
51.0,1,21,61.0,93.0,39.7,3692.1,671.0,3777018.3
109.0,1,46,56.0,102.0,40.1,4090.2,1008.0,7509607.2
172.0,1,52,65.0,103.0,40.5,4171.5,1820.0,12030606.0
51.0,0,50,79.0,88.0,39.4,3467.2,948.0,3661363.2
24.0,0,31,86.0,83.0,39.9,3311.7,774.0,2473839.9
24.0,1,35,62.0,85.0,39.1,3323.5,372.0,1694985.0
221.0,1,73,78.0,115.0,40.9,4703.5,2262.0,15686172.5
117.0,0,21,82.0,100.0,41.0,4100.0,2050.0,10250000.0
66.0,1,58,60.0,100.0,39.9,3990.0,660.0,4389000.0
194.0,1,46,59.0,106.0,40.9,4335.4,1770.0,13786572.0
22.0,1,24,55.0,89.0,39.4,3506.6,275.0,1560437.0
88.0,1,32,66.0,97.0,40.5,3928.5,1122.0,6478096.5
75.0,0,26,85.0,96.0,40.4,3878.4,1445.0,6329548.8
73.0,1,66,70.0,96.0,40.3,3868.8,910.0,4828262.4
181.0,0,46,97.0,111.0,40.5,4495.5,2231.0,11477011.5
30.0,0,22,83.0,85.0,40.1,3408.5,996.0,3476670.0
206.0,1,53,68.0,117.0,40.8,4773.6,1836.0,15079802.4
180.0,0,22,84.0,111.0,40.7,4517.7,2352.0,14041011.6
84.0,0,64,109.0,102.0,39.6,4039.2,1199.0,4531982.4
32.0,0,27,87.0,93.0,39.9,3710.7,696.0,2760760.8
185.0,1,45,60.0,110.0,40.6,4466.0,1620.0,13264020.0
225.0,0,65,91.0,105.0,41.0,4305.0,2639.0,13108725.0
158.0,0,56,91.0,102.0,40.5,4131.0,2093.0,9691326.0
109.0,0,48,88.0,102.0,40.4,4120.8,1496.0,7145467.2
49.0,0,35,79.0,90.0,40.0,3600.0,1027.0,4212000.0
117.0,0,36,94.0,101.0,40.8,4120.8,1880.0,8324016.0
34.0,1,42,49.0,90.0,39.6,3564.0,343.0,2245320.0
77.0,1,76,93.0,90.0,40.5,3645.0,1488.0,5248800.0
80.0,1,76,68.0,95.0,39.9,3790.5,952.0,5041365.0
42.0,0,30,87.0,96.0,39.5,3792.0,783.0,3276288.0
59.0,1,39,43.0,91.0,39.9,3630.9,516.0,3964942.8
53.0,0,74,97.0,94.0,39.5,3713.0,776.0,2792176.0
114.0,1,46,59.0,99.0,40.4,3999.6,1180.0,7919208.0
24.0,1,20,65.0,83.0,39.3,3261.9,455.0,1895163.9
17.0,1,27,38.0,86.0,39.1,3362.6,152.0,1156734.4
216.0,0,39,90.0,117.0,41.0,4797.0,2340.0,14592474.0
118.0,0,21,69.0,102.0,40.5,4131.0,1725.0,10534050.0
28.0,1,27,52.0,85.0,39.2,3332.0,364.0,1982540.0
30.0,1,38,61.0,87.0,39.5,3436.5,427.0,2092828.5
53.0,0,43,76.0,88.0,40.2,3537.6,1064.0,4358323.2
127.0,1,20,64.0,107.0,40.7,4354.9,1344.0,9785460.3
74.0,0,25,84.0,96.0,40.1,3849.6,1428.0,6282547.2
21.0,1,34,60.0,81.0,39.0,3159.0,360.0,1535274.0
112.0,0,50,100.0,94.0,40.8,3835.2,2000.0,7210176.0
6.0,0,35,92.0,82.0,38.5,3157.0,184.0,517748.0
171.0,0,21,86.0,106.0,40.7,4314.2,2580.0,13719156.0
150.0,1,44,63.0,105.0,40.7,4273.5,1512.0,10769220.0
142.0,1,36,73.0,107.0,40.8,4365.6,1679.0,10743741.6
182.0,0,71,88.0,107.0,40.5,4333.5,1936.0,10201059.0
22.0,1,42,57.0,81.0,39.4,3191.4,342.0,1551020.4
123.0,0,32,81.0,97.0,40.5,3928.5,2106.0,9907677.0
75.0,1,54,74.0,96.0,39.6,3801.6,1036.0,5109350.4
79.0,0,52,88.0,93.0,40.1,3729.3,1320.0,5202373.5
11.0,1,21,60.0,85.0,38.6,3281.0,180.0,836655.0
82.0,0,49,75.0,100.0,40.0,4000.0,1050.0,5600000.0
48.0,0,20,81.0,92.0,40.2,3698.4,1134.0,4763539.2
25.0,1,76,58.0,88.0,39.2,3449.6,290.0,1517824.0
193.0,1,63,58.0,107.0,40.7,4354.9,1624.0,13047280.4
19.0,1,43,73.0,83.0,39.2,3253.6,365.0,1350244.0
100.0,1,75,68.0,97.0,40.7,3947.9,1156.0,6510087.1
91.0,0,53,75.0,93.0,40.5,3766.5,1350.0,6305121.0
181.0,0,43,98.0,104.0,41.0,4264.0,2646.0,11973312.0
107.0,0,20,94.0,103.0,40.6,4181.8,1880.0,8614508.0
17.0,1,56,61.0,83.0,38.7,3212.1,244.0,1066417.2
124.0,1,47,63.0,101.0,40.6,4100.6,1323.0,8697372.6
82.0,1,73,73.0,91.0,40.0,3640.0,1168.0,5299840.0
71.0,1,56,75.0,90.0,40.3,3627.0,1125.0,4896450.0
140.0,0,71,102.0,99.0,40.3,3989.7,1938.0,7504625.7
46.0,0,55,89.0,91.0,39.6,3603.6,801.0,2951348.4
139.0,0,53,97.0,105.0,40.3,4231.5,1843.0,8441842.5
182.0,0,69,92.0,107.0,40.5,4333.5,2024.0,10201059.0
175.0,1,49,62.0,100.0,41.2,4120.0,1860.0,12360000.0
45.0,1,22,66.0,89.0,40.2,3577.8,726.0,3502666.2
98.0,1,23,64.0,96.0,40.3,3868.8,1280.0,7428096.0
27.0,1,53,78.0,89.0,39.5,3515.5,468.0,1877277.0
144.0,0,49,105.0,102.0,40.7,4151.4,2205.0,8892298.8
112.0,0,46,83.0,100.0,40.5,4050.0,1577.0,7695000.0
32.0,0,24,83.0,89.0,40.0,3560.0,830.0,3168400.0
113.0,1,53,75.0,102.0,40.3,4110.6,1425.0,7966342.8
27.0,1,48,72.0,89.0,39.4,3506.6,432.0,1872524.4
73.0,0,45,88.0,95.0,39.8,3781.0,1232.0,5028730.0
29.0,1,29,53.0,87.0,38.9,3384.3,371.0,2061038.7
137.0,1,48,48.0,105.0,40.6,4263.0,1008.0,9399915.0
21.0,1,68,59.0,91.0,38.9,3539.9,236.0,1288523.6
113.0,1,25,49.0,98.0,40.3,3949.4,1029.0,8127865.2
185.0,1,34,66.0,115.0,40.8,4692.0,1716.0,14029080.0
3.0,0,46,88.0,80.0,37.6,3008.0,88.0,240640.0
112.0,0,29,76.0,97.0,40.5,3928.5,1900.0,9526612.5
109.0,1,37,55.0,100.0,40.7,4070.0,1045.0,7733000.0
52.0,0,48,86.0,91.0,39.6,3603.6,946.0,3607203.6
42.0,0,36,92.0,86.0,40.0,3440.0,1104.0,3550080.0
62.0,1,54,68.0,94.0,40.1,3769.4,816.0,4251883.2
28.0,0,28,106.0,94.0,39.5,3713.0,636.0,2094132.0
17.0,0,40,116.0,86.0,39.1,3362.6,464.0,1156734.4
40.0,1,31,73.0,87.0,39.3,3419.1,730.0,2974617.0
82.0,0,29,92.0,92.0,40.6,3735.2,1840.0,6872768.0
79.0,1,76,55.0,93.0,40.0,3720.0,770.0,4843440.0
137.0,1,31,64.0,98.0,40.6,3978.8,1664.0,10137982.4
4.0,1,21,63.0,84.0,38.0,3192.0,63.0,268128.0
40.0,0,32,78.0,88.0,39.7,3493.6,936.0,3689241.6
47.0,0,25,102.0,87.0,39.9,3471.3,1428.0,4228043.4
62.0,1,71,56.0,94.0,40.0,3760.0,616.0,3887840.0
24.0,1,68,59.0,87.0,39.4,3427.8,295.0,1491093.0
25.0,0,59,83.0,90.0,39.2,3528.0,415.0,1587600.0
197.0,0,46,89.0,105.0,40.8,4284.0,2581.0,13044780.0
27.0,1,23,56.0,85.0,39.7,3374.5,392.0,2007827.5
49.0,0,25,99.0,92.0,39.8,3661.6,1188.0,4042406.4
6.0,1,38,66.0,78.0,38.5,3003.0,132.0,468468.0
90.0,0,24,97.0,99.0,40.5,4009.5,1746.0,7144929.0
90.0,1,67,67.0,99.0,40.4,3999.6,1005.0,5939406.0
4.0,1,20,69.0,84.0,37.9,3183.6,69.0,267422.4
179.0,1,53,49.0,105.0,41.0,4305.0,1323.0,12204675.0
134.0,1,54,65.0,102.0,40.6,4141.2,1430.0,9292852.8
137.0,1,54,62.0,103.0,40.5,4171.5,1364.0,9452619.0
87.0,1,50,60.0,103.0,40.2,4140.6,840.0,5970745.2
21.0,1,22,66.0,83.0,38.9,3228.7,396.0,1607892.6
196.0,0,33,117.0,112.0,40.7,4558.4,2925.0,12763520.0
136.0,0,52,77.0,99.0,40.4,3999.6,1771.0,9107089.2
122.0,1,48,62.0,100.0,40.5,4050.0,1302.0,8505000.0
218.0,1,48,55.0,115.0,40.8,4692.0,1595.0,15647820.0
64.0,0,78,83.0,93.0,40.0,3720.0,830.0,3459600.0
106.0,0,46,89.0,95.0,40.5,3847.5,1780.0,7310250.0
86.0,1,77,74.0,96.0,40.3,3868.8,1110.0,5571072.0
3.0,1,34,62.0,80.0,37.4,2992.0,62.0,239360.0
10.0,1,42,58.0,78.0,38.6,3010.8,174.0,704527.2
104.0,1,42,50.0,99.0,40.5,4009.5,900.0,7144929.0
77.0,1,28,60.0,94.0,40.0,3760.0,960.0,5655040.0
201.0,1,77,65.0,106.0,40.9,4335.4,1885.0,13327019.6
156.0,0,36,98.0,105.0,40.8,4284.0,2352.0,10795680.0
68.0,0,26,90.0,96.0,40.2,3859.2,1350.0,5557248.0
245.0,0,74,96.0,110.0,41.1,4521.0,2592.0,13427370.0
13.0,1,25,59.0,90.0,38.6,3474.0,177.0,937980.0
84.0,1,41,55.0,92.0,40.5,3726.0,935.0,5827464.0
143.0,0,56,85.0,107.0,40.5,4333.5,1615.0,8810005.5
161.0,1,55,65.0,105.0,40.5,4252.5,1625.0,11162812.5
12.0,0,70,77.0,80.0,38.7,3096.0,231.0,743040.0
49.0,1,29,48.0,82.0,39.7,3255.4,624.0,3470256.4
192.0,1,66,55.0,111.0,40.7,4517.7,1430.0,13038082.2
108.0,0,49,83.0,94.0,40.6,3816.4,1743.0,7533573.6
56.0,1,61,55.0,90.0,39.3,3537.0,605.0,3501630.0
58.0,1,35,72.0,91.0,40.1,3649.1,936.0,4316885.3
123.0,1,67,55.0,102.0,40.5,4131.0,1045.0,8005878.0
18.0,0,49,97.0,88.0,39.1,3440.8,388.0,1211161.6
114.0,0,36,75.0,103.0,40.3,4150.9,1500.0,8550854.0
148.0,1,75,61.0,107.0,40.6,4344.2,1281.0,9761417.4
61.0,1,36,63.0,92.0,40.3,3707.6,819.0,4434289.6
31.0,1,60,54.0,84.0,39.7,3334.8,378.0,1960862.4
111.0,0,39,100.0,94.0,40.7,3825.8,2200.0,7911754.4
26.0,1,20,49.0,89.0,39.2,3488.8,294.0,1863019.2
66.0,1,48,71.0,91.0,40.2,3658.2,994.0,4660546.8
160.0,1,57,72.0,103.0,40.3,4150.9,1872.0,11116110.2
59.0,1,32,71.0,86.0,40.3,3465.8,1065.0,4470882.0
41.0,1,63,57.0,90.0,39.4,3546.0,456.0,2553120.0
95.0,1,79,60.0,96.0,40.2,3859.2,960.0,5927731.2
32.0,1,29,68.0,87.0,39.7,3453.9,544.0,2403914.4
40.0,1,55,84.0,89.0,39.3,3497.7,756.0,2801657.7
82.0,0,31,78.0,95.0,40.6,3857.0,1482.0,6961885.0
133.0,1,23,66.0,102.0,40.6,4141.2,1584.0,10137657.6
99.0,1,49,70.0,101.0,40.5,4090.5,1190.0,7023388.5
20.0,0,41,74.0,80.0,39.7,3176.0,592.0,2032640.0
221.0,1,37,51.0,115.0,40.9,4703.5,1530.0,16227075.0
137.0,1,26,73.0,104.0,40.5,4212.0,1752.0,10513152.0
175.0,0,50,76.0,107.0,40.9,4376.3,1900.0,11706602.5
4.0,0,20,73.0,84.0,38.3,3217.2,146.0,540489.6
40.0,1,77,73.0,84.0,39.8,3343.2,657.0,2527459.2
90.0,0,21,97.0,98.0,40.3,3949.4,1843.0,7353782.8
110.0,1,22,73.0,103.0,40.4,4161.2,1460.0,8572072.0
3.0,0,46,98.0,79.0,37.8,2986.2,98.0,235909.8
15.0,1,29,71.0,86.0,38.8,3336.8,284.0,1147859.2
132.0,1,33,61.0,107.0,40.8,4365.6,1281.0,9809503.2
40.0,1,28,59.0,90.0,39.5,3555.0,531.0,2879550.0
15.0,0,27,82.0,84.0,39.3,3301.2,492.0,1663804.8
94.0,0,54,89.0,99.0,40.2,3979.8,1335.0,5910003.0
15.0,0,46,68.0,79.0,39.1,3088.9,408.0,1464138.6
131.0,1,33,60.0,101.0,40.8,4120.8,1380.0,9572618.4
168.0,1,34,61.0,106.0,41.1,4356.6,1647.0,12468589.2
54.0,1,24,56.0,95.0,40.0,3800.0,616.0,3971000.0
55.0,0,38,75.0,95.0,40.1,3809.5,900.0,4342830.0
166.0,1,69,64.0,107.0,41.0,4387.0,1536.0,11265816.0
20.0,0,38,82.0,86.0,39.4,3388.4,492.0,1748414.4
110.0,0,68,91.0,98.0,40.3,3949.4,1456.0,6192659.2
78.0,1,52,73.0,92.0,40.3,3707.6,1168.0,5457587.2
45.0,0,29,93.0,92.0,39.7,3652.4,1023.0,3696228.8
146.0,0,27,98.0,105.0,40.0,4200.0,2352.0,10584000.0
24.0,1,26,61.0,87.0,39.3,3419.1,366.0,1784770.2
188.0,0,22,83.0,113.0,40.7,4599.1,2324.0,14551552.4
26.0,0,27,85.0,86.0,39.6,3405.6,765.0,2635934.4
55.0,1,28,59.0,88.0,40.0,3520.0,767.0,4026880.0
42.0,1,73,56.0,84.0,39.7,3334.8,504.0,2521108.8
123.0,0,70,96.0,99.0,40.2,3979.8,1632.0,6698003.4
28.0,0,52,85.0,89.0,39.2,3488.8,510.0,1863019.2
23.0,0,29,79.0,86.0,39.5,3397.0,632.0,2337136.0
25.0,0,33,96.0,91.0,39.1,3558.1,576.0,1942722.6
110.0,1,39,56.0,107.0,40.2,4301.4,952.0,7824246.6
53.0,1,61,63.0,93.0,39.9,3710.7,630.0,3450951.0
48.0,1,23,66.0,95.0,39.8,3781.0,660.0,3591950.0
55.0,0,71,91.0,92.0,39.7,3652.4,819.0,3024187.2
37.0,1,67,61.0,86.0,39.3,3379.8,488.0,2325302.4
48.0,1,54,75.0,91.0,39.7,3612.7,750.0,3287557.0
3.0,1,26,55.0,80.0,37.5,3000.0,55.0,240000.0
133.0,1,39,54.0,94.0,40.7,3825.8,1404.0,9350255.2
169.0,1,71,59.0,110.0,41.0,4510.0,1357.0,11410300.0
141.0,1,78,66.0,107.0,40.6,4344.2,1320.0,9296588.0
216.0,0,78,74.0,103.0,41.0,4223.0,2072.0,12179132.0
92.0,0,49,102.0,93.0,40.4,3757.2,1734.0,5940133.2
96.0,0,38,64.0,98.0,40.3,3949.4,1280.0,7740824.0
73.0,1,65,67.0,96.0,40.2,3859.2,871.0,4816281.6
61.0,1,55,67.0,97.0,40.1,3889.7,737.0,4150309.9
14.0,0,33,101.0,76.0,39.8,3024.8,707.0,1609193.6
18.0,0,38,80.0,88.0,39.0,3432.0,400.0,1510080.0
72.0,0,53,73.0,94.0,40.0,3760.0,1022.0,4948160.0
137.0,1,26,73.0,104.0,40.6,4222.4,1752.0,10539110.4
50.0,0,27,106.0,89.0,40.1,3568.9,1378.0,4129217.3
2.0,0,21,83.0,73.0,38.7,2825.1,249.0,618696.9
27.0,0,30,106.0,92.0,39.2,3606.4,636.0,1990732.8
197.0,0,79,87.0,104.0,40.6,4222.4,2088.0,10539110.4
9.0,0,20,81.0,89.0,38.4,3417.6,243.0,912499.2
83.0,1,49,70.0,98.0,39.9,3910.2,1050.0,5747994.0
98.0,0,71,82.0,89.0,40.4,3595.6,1476.0,5760151.2
57.0,1,71,72.0,92.0,39.4,3624.8,792.0,3668297.6
72.0,1,24,62.0,98.0,40.3,3949.4,868.0,5418576.8
214.0,0,37,92.0,119.0,41.0,4879.0,2300.0,14515025.0
7.0,0,32,95.0,79.0,38.5,3041.5,285.0,720835.5
87.0,0,47,99.0,92.0,40.4,3716.8,1683.0,5813075.2
200.0,1,30,46.0,111.0,40.8,4528.8,1334.0,14578207.2
28.0,1,78,71.0,86.0,39.2,3371.2,426.0,1739539.2
67.0,0,37,88.0,97.0,39.8,3860.6,1144.0,4868216.6
147.0,1,36,62.0,105.0,40.8,4284.0,1488.0,10795680.0
104.0,0,49,88.0,92.0,40.4,3716.8,1848.0,7180857.6
164.0,1,22,63.0,109.0,40.6,4425.4,1638.0,12541583.6
59.0,1,50,61.0,91.0,40.4,3676.4,732.0,4014628.8
72.0,1,31,59.0,90.0,40.5,3645.0,944.0,5248800.0
138.0,1,76,45.0,95.0,40.7,3866.5,1035.0,8448302.5
52.0,1,50,55.0,85.0,39.9,3391.5,660.0,3459330.0
99.0,1,26,54.0,97.0,40.6,3938.2,1026.0,7258102.6
134.0,0,30,82.0,103.0,40.6,4181.8,1968.0,10337409.6
180.0,0,25,91.0,116.0,40.5,4698.0,2184.0,13079232.0
37.0,1,26,63.0,88.0,39.8,3502.4,567.0,2773900.8
12.0,0,25,111.0,91.0,38.8,3530.8,333.0,963908.4
78.0,1,61,63.0,96.0,40.2,3859.2,882.0,5186764.8
207.0,0,67,88.0,106.0,41.0,4346.0,2288.0,11977576.0
13.0,0,55,70.0,89.0,38.6,3435.4,210.0,917251.8
